id,neighbourhood,latitude,longitude,availability_365,number_of_reviews,reviews_per_month,minimum_nights,distance_seine,prix_moyen_journalier,periode
719759965612476480,Élysée,48.87141,2.30395,350,19,0.87,5,876.7357289711836,300.0,dec_2024
719911830067637938,Entrepôt,48.88281,2.36215,363,3,0.12,1,3111.007458583388,200.0,dec_2024
719994888358485259,Opéra,48.87362299999999,2.3471591,142,85,3.43,2,1799.3186998200038,400.0,dec_2024
720009408356646667,Observatoire,48.84208,2.32499,354,9,0.35,3,1939.9831097446395,400.0,dec_2024
720169880122654065,Popincourt,48.856,2.372,363,4,0.16,3,990.3499403040125,243.0,dec_2024
720212546610831166,Passy,48.85696119933656,2.267304012911083,136,13,2.2,3,1147.926809815302,75.0,dec_2024
714907056910599868,Gobelins,48.83533,2.34689,230,14,2.27,1,1769.3446056589419,150.0,dec_2024
714922850623712437,Buttes-Montmartre,48.88546,2.34055,253,47,1.79,4,2865.5204858414963,115.0,dec_2024
714964808625405892,Opéra,48.87086,2.32636,300,60,2.23,3,955.6073216350574,173.0,dec_2024
715046297112271830,Buttes-Chaumont,48.8726,2.37667,350,5,0.19,1,2615.403776006217,120.0,dec_2024
715075045636009286,Bourse,48.86618,2.34423,339,49,1.89,2,944.5868231902208,230.0,dec_2024
715077670202737192,Buttes-Montmartre,48.89358,2.34907,155,13,0.5,3,3947.283833005542,140.0,dec_2024
715120847994991458,Ménilmontant,48.87192,2.3772,364,1,0.08,2,2568.127149407427,150.0,dec_2024
715222988459844659,Passy,48.86659475315426,2.277933396399021,359,23,0.88,2,1250.9512871818083,100.0,dec_2024
715505839114834985,Bourse,48.86667,2.3477,126,41,1.62,4,1071.481692376499,140.0,dec_2024
715605351259437459,Batignolles-Monceau,48.88357,2.30494,19,11,0.44,2,2227.3127806765187,400.0,dec_2024
715628935850291631,Palais-Bourbon,48.85786,2.30812,148,63,2.33,2,638.7091952204214,110.0,dec_2024
715761665469632542,Passy,48.84725,2.2591,365,1,0.04,5,1039.8239826343681,119.0,dec_2024
715788934576481661,Buttes-Montmartre,48.8851304,2.3365483,357,45,1.72,3,2709.543810213776,300.0,dec_2024
715847251745766811,Vaugirard,48.8339,2.30827,140,33,1.24,3,2715.160384574862,190.0,dec_2024
715867763013968078,Élysée,48.88222,2.32239,223,4,0.21,5,2086.557631076092,320.0,dec_2024
716061479538587256,Popincourt,48.85843,2.37505,353,19,2.35,2,1324.3840824117556,300.0,dec_2024
716242884355478734,Buttes-Chaumont,48.88912,2.37223,322,20,0.76,1,4056.06361014432,100.0,dec_2024
716322606342361899,Entrepôt,48.8717966197126,2.357165407409662,274,12,0.51,3,1839.906785852643,220.0,dec_2024
716335373815440673,Opéra,48.876604,2.336338,251,15,0.8,2,1842.0721549479547,156.0,dec_2024
716350382144805042,Passy,48.84803,2.27304,139,35,1.31,3,222.60324955402118,430.0,dec_2024
716419100209668326,Temple,48.8596277,2.3635016,359,65,2.44,1,887.228878012199,250.0,dec_2024
716501810055831799,Popincourt,48.86806,2.37462,343,41,1.56,3,2102.170137072043,100.0,dec_2024
716540760986785914,Louvre,48.860021,2.348773,364,15,0.56,4,393.6114310708103,400.0,dec_2024
722341946075601217,Batignolles-Monceau,48.88284257462838,2.3104441165924072,352,9,0.46,2,2123.0329724399594,110.0,dec_2024
720666819256867119,Temple,48.86871,2.3544,364,21,0.82,1,1444.1748858889002,270.0,dec_2024
720667098595103023,Temple,48.86692,2.35386,333,22,0.91,1,1245.9163660793613,189.0,dec_2024
720726543078606595,Observatoire,48.8258,2.32917,74,30,1.13,5,3296.438586981343,130.0,dec_2024
720731391192565664,Vaugirard,48.8420972,2.2796223,332,45,1.68,2,541.2570830811841,145.0,dec_2024
720840015474741781,Louvre,48.866233,2.3347,351,45,1.69,2,761.45577537261,160.0,dec_2024
720851928191288531,Buttes-Montmartre,48.8945,2.34897,354,49,1.98,2,4036.985522098711,89.0,dec_2024
721395224888573438,Louvre,48.86034,2.34579,274,102,3.98,3,358.58128881127135,342.0,dec_2024
721683797948218628,Entrepôt,48.873769,2.3570641,359,12,0.46,2,2038.8873877373967,349.0,dec_2024
722119182968121840,Luxembourg,48.848360501529584,2.329923252154725,253,56,2.2,2,1197.7053610001062,109.0,dec_2024
722128375381722699,Vaugirard,48.83577317814908,2.2887349873781204,255,32,1.72,2,1481.0222432954088,150.0,dec_2024
722217305068262066,Batignolles-Monceau,48.8864499,2.2942294,340,0,,1,1858.1768298693212,196.0,dec_2024
722263396366639923,Luxembourg,48.85178,2.33415,346,0,,3,718.5484223409795,260.0,dec_2024
722285810255152412,Opéra,48.87609,2.34095,323,17,0.66,4,1949.1353450847487,290.0,dec_2024
722942191519923891,Ménilmontant,48.87383,2.39315,173,2,0.08,2,3454.476612053554,150.0,dec_2024
723020019097158032,Temple,48.861997,2.365252,297,126,4.77,1,1180.070878928397,270.0,dec_2024
723064047427972944,Opéra,48.87722,2.34281,89,29,1.14,1,2110.476225277111,80.0,dec_2024
723072403976718667,Buttes-Montmartre,48.890843,2.3281746,42,3,0.12,7,3109.5210583435446,100.0,dec_2024
723195920934451055,Élysée,48.86853,2.30047,87,56,2.16,1,566.290903517484,159.0,dec_2024
723583103059160916,Ménilmontant,48.87516,2.39712,272,1,0.04,1,3765.1560321638594,60.0,dec_2024
723685211026629232,Buttes-Montmartre,48.8953675,2.345285,51,17,0.8,2,4011.793753706126,85.0,dec_2024
723779776197482211,Observatoire,48.83153283531659,2.321653068804656,63,11,0.51,1,3016.854024878385,112.0,dec_2024
723818589949057578,Temple,48.86776,2.36107,255,36,1.43,3,1569.2036209967953,180.0,dec_2024
723840474543025167,Entrepôt,48.87142,2.37223,266,38,1.44,2,2345.287297961535,130.0,dec_2024
723879972115619669,Buttes-Montmartre,48.88571777571726,2.3459484868622966,178,31,1.17,3,3063.4555498369114,180.0,dec_2024
723920608925757305,Entrepôt,48.8724,2.35213,304,19,0.73,3,1777.6323315683112,195.0,dec_2024
723996729014014851,Batignolles-Monceau,48.8786796,2.291315,361,179,6.74,1,1807.843315522635,340.0,dec_2024
724295672483829981,Popincourt,48.86668,2.38289,83,6,0.24,3,2359.8773066029134,173.0,dec_2024
724337525040548356,Temple,48.859235,2.3594119,354,27,1.31,1,707.5258427687854,280.0,dec_2024
724366708141052842,Batignolles-Monceau,48.88815,2.31581,96,46,1.74,2,2714.130641244194,202.0,dec_2024
724426464229666914,Élysée,48.8703691,2.3035922,297,43,1.6,1,761.4984402738628,259.0,dec_2024
724426696740976326,Élysée,48.8703691,2.3035922,309,47,1.76,1,761.4984402738628,236.0,dec_2024
724514443472036539,Entrepôt,48.87262,2.35042,345,45,1.71,3,1762.404762554163,300.0,dec_2024
724515188109588042,Élysée,48.8703691,2.3035922,277,60,2.5,1,761.4984402738628,393.0,dec_2024
724515900985562047,Élysée,48.87038674262305,2.303610975476809,312,36,1.74,1,763.4343318073688,353.0,dec_2024
724524635303498808,Reuilly,48.83393,2.39722,356,58,2.23,2,992.8265872711236,98.0,dec_2024
724570268100250883,Reuilly,48.83639860004223,2.394617535173893,43,4,0.57,2,1016.0058487453865,200.0,dec_2024
724576288795703662,Palais-Bourbon,48.85835,2.31037,353,16,0.61,3,598.1534413888955,250.0,dec_2024
724598567450502810,Hôtel-de-Ville,48.8589062,2.3569149,191,38,1.88,4,581.6947659574797,299.0,dec_2024
724688218063616455,Opéra,48.8803853,2.343499,1,73,5.13,2,2458.6802255799876,155.0,dec_2024
725015934366338716,Passy,48.839448,2.2629755,83,19,0.72,1,335.3235813544503,400.0,dec_2024
725136937003694325,Observatoire,48.83534,2.31566,101,2,0.61,3,2946.4538829623684,150.0,dec_2024
725141792261156323,Observatoire,48.8308931,2.3205464,359,15,0.57,1,3121.076669717193,140.0,dec_2024
728156338425544148,Buttes-Montmartre,48.89366,2.3403,335,62,2.37,1,3688.415730650244,200.0,dec_2024
728391896966389041,Vaugirard,48.85114993936663,2.2977070263239963,359,0,,2,838.1816453006944,260.0,dec_2024
725266284091960603,Luxembourg,48.8483415,2.3400824,257,55,2.14,3,715.9452302307949,165.0,dec_2024
725386264847480902,Vaugirard,48.83977,2.3044,173,57,2.15,1,2058.418011348535,85.0,dec_2024
725708119266469641,Temple,48.8689803,2.3546752,163,35,1.35,3,1479.7103702960185,350.0,dec_2024
725767492105831644,Popincourt,48.86867,2.37258,354,3,0.13,3,2088.3517033710677,130.0,dec_2024
725797228996955157,Luxembourg,48.84925064314973,2.3327380600679004,30,43,1.92,2,975.1532815449648,135.0,dec_2024
725839830629364459,Vaugirard,48.84472,2.28427,286,41,1.57,1,627.994091689979,125.0,dec_2024
725873991155864518,Entrepôt,48.87561,2.35512,365,1,0.14,2,2184.7253215290752,400.0,dec_2024
725919077861186252,Temple,48.856132776742925,2.367107793688774,180,6,1.96,3,711.7941691399956,190.0,dec_2024
725996984649736779,Louvre,48.85922,2.3484,300,10,0.4,3,300.8025492036928,210.0,dec_2024
726011377860139908,Passy,48.8708026,2.291374,75,43,1.64,1,991.0271131324433,130.0,dec_2024
726174397589354957,Temple,48.86128069999999,2.3656955,112,152,5.78,2,1125.414518430744,75.0,dec_2024
726498341883012076,Opéra,48.87615,2.3372,189,17,0.64,2,1823.4129226918858,117.0,dec_2024
726756846382065148,Passy,48.86809,2.28466,74,69,2.73,2,1013.8371568517128,100.0,dec_2024
726870524936394762,Élysée,48.87356,2.31186,329,2,0.18,4,1094.4684329266565,180.0,dec_2024
727227542623461732,Entrepôt,48.87156,2.35525,80,57,2.16,2,1761.787960456118,150.0,dec_2024
727232884302483991,Buttes-Montmartre,48.8886,2.35599,356,62,2.46,1,3579.475773682897,180.0,dec_2024
727250910918532641,Passy,48.86899,2.28198,90,0,,2,1220.5947834083695,165.0,dec_2024
727252264917540937,Buttes-Montmartre,48.8884677,2.3525147,233,7,0.93,2,3494.681269133568,100.0,dec_2024
727316794567958447,Passy,48.8603,2.28028,297,69,2.9,2,687.6050452975607,250.0,dec_2024
727319502696599801,Popincourt,48.85866,2.38226,363,12,0.46,2,1794.5868547200484,180.0,dec_2024
727328631823839593,Buttes-Chaumont,48.883250970128174,2.3808088526129723,269,0,,1,3801.858742396616,190.0,dec_2024
727387977424724017,Louvre,48.86550834914015,2.3341133219681005,356,44,2.54,3,670.76591647395,190.0,dec_2024
727465800250509796,Batignolles-Monceau,48.88321,2.30593,15,33,1.29,4,2183.7076915661373,145.0,dec_2024
727473616334333320,Bourse,48.86748555415191,2.34636990185241,343,28,1.13,3,1127.9096394549977,330.0,dec_2024
727695054653995590,Popincourt,48.84972,2.39199,40,7,0.3,2,1767.57607314088,88.0,dec_2024
727908112373436987,Observatoire,48.84153360000001,2.3229989,141,23,0.96,2,2084.5269067757445,129.0,dec_2024
728846595959168038,Entrepôt,48.88323,2.36324,264,17,0.84,3,3183.997811602593,110.0,dec_2024
728850609178287143,Hôtel-de-Ville,48.86099948963434,2.3531539927616816,74,41,1.97,2,634.0325050690963,151.0,dec_2024
728879412112138244,Batignolles-Monceau,48.89148,2.31963,365,10,0.38,3,3044.7130605510165,145.0,dec_2024
728909844596982042,Bourse,48.86523,2.3458,52,37,1.43,1,876.3004448085038,150.0,dec_2024
728933575918950056,Vaugirard,48.85101977145632,2.2984378784894943,207,42,1.58,3,890.63588759929,250.0,dec_2024
728968500518682621,Popincourt,48.86870529999999,2.37894,89,3,0.12,2,2339.1450132862005,100.0,dec_2024
728971457666965762,Entrepôt,48.87869,2.36272,74,5,0.21,3,2706.8226032503626,129.0,dec_2024
729348938364524871,Buttes-Montmartre,48.88576,2.34953,341,15,0.58,2,3149.721441865981,120.0,dec_2024
729468830726782521,Popincourt,48.86142,2.37494,356,37,1.42,2,1533.8963176276065,132.0,dec_2024
729526393446059822,Élysée,48.87856012464992,2.320085401289283,269,0,,1,1658.4557543513436,240.0,dec_2024
729539088918118330,Opéra,48.8805809,2.3348806,365,18,0.69,2,2199.1637442597153,400.0,dec_2024
729558458418992952,Batignolles-Monceau,48.8839,2.32243,278,10,0.45,2,2271.062125616652,125.0,dec_2024
729744564576819859,Buttes-Montmartre,48.8847,2.35998,362,1,0.04,5,3256.333496670968,170.0,dec_2024
729835824446631837,Popincourt,48.8591074,2.3724035,364,0,,1,1221.0242782751297,250.0,dec_2024
730137740144957458,Ménilmontant,48.87494265241702,2.404658431757936,161,25,1.53,1,4164.868411189424,130.0,dec_2024
730207504982486787,Buttes-Montmartre,48.89516,2.34147,168,98,4.19,4,3875.4256657333067,96.0,dec_2024
730241573348811656,Passy,48.85692,2.28129,264,131,4.95,1,382.32120553108757,95.0,dec_2024
730304389277986197,Batignolles-Monceau,48.88761179999999,2.3188693,155,22,0.87,3,2654.713608815549,150.0,dec_2024
730398300558910885,Vaugirard,48.84612,2.31028,165,38,1.45,2,1916.1380010616692,230.0,dec_2024
730809825518057035,Louvre,48.86438450000001,2.3405225,269,77,2.96,1,695.002831711971,377.0,dec_2024
730881835556118152,Opéra,48.87359,2.34199,333,68,2.87,3,1706.4459351743524,130.0,dec_2024
730907985243364694,Observatoire,48.83062,2.32437,338,69,2.78,1,2998.336202336583,480.0,dec_2024
730917248286539147,Buttes-Montmartre,48.88436,2.34522,300,64,2.44,1,2905.3278127835815,120.0,dec_2024
730921988145682390,Panthéon,48.8471578,2.3484722,342,39,1.54,3,541.8244057843926,300.0,dec_2024
727933266208872054,Panthéon,48.85223,2.34699,357,19,0.81,4,99.23903847029295,250.0,dec_2024
728003550321174158,Buttes-Chaumont,48.88033,2.38933,40,12,0.48,3,3834.0884939816888,90.0,dec_2024
728054957147022670,Panthéon,48.8452119,2.3426269,276,49,1.87,2,928.928748528972,290.0,dec_2024
728055649098171097,Buttes-Chaumont,48.89051,2.38413,135,32,1.24,3,4609.144776112924,90.0,dec_2024
728068286436982215,Opéra,48.87825612600578,2.337185781281941,68,16,0.6,3,2035.1897102551034,180.0,dec_2024
734467721829471764,Opéra,48.87976,2.34362,174,30,1.15,1,2398.127642596711,145.0,dec_2024
734497152542216113,Hôtel-de-Ville,48.85745,2.35681,278,30,1.17,4,442.00615181556975,250.0,dec_2024
734525888797043189,Louvre,48.86385,2.34413,271,71,2.76,3,693.7007984673197,243.0,dec_2024
734542517767054983,Opéra,48.8797562,2.3436202,285,95,3.61,1,2397.7268390387667,206.0,dec_2024
734560768046664135,Popincourt,48.852,2.377,342,13,0.63,3,1113.6879189865235,314.0,dec_2024
734583486460076459,Opéra,48.87976,2.34362,288,57,2.22,1,2398.127642596711,180.0,dec_2024
734588518188625312,Opéra,48.8797562,2.3436202,286,53,2.05,1,2397.7268390387667,173.0,dec_2024
734592723725981911,Opéra,48.8797562,2.3436202,293,63,2.42,1,2397.7268390387667,173.0,dec_2024
734606104715241721,Opéra,48.87976,2.34362,289,91,3.49,3,2398.127642596711,468.0,dec_2024
734736404465460142,Buttes-Montmartre,48.8893488,2.36066,330,11,0.57,1,3763.3408597818743,140.0,dec_2024
734764741701987795,Popincourt,48.86738039999999,2.3783016,266,20,1.42,2,2193.7777033556586,130.0,dec_2024
734781661569806962,Entrepôt,48.87278,2.35003,165,58,2.26,2,1770.5546018667258,135.0,dec_2024
734807826230311492,Buttes-Montmartre,48.88683,2.34556,96,38,1.6,2,3159.854321620139,135.0,dec_2024
734869593200075510,Vaugirard,48.85291,2.2943,354,22,0.88,5,521.4384215141249,229.0,dec_2024
735188756568266792,Reuilly,48.845390779742296,2.4070025369659054,308,33,1.63,3,2351.3110619875156,160.0,dec_2024
735303197743537517,Vaugirard,48.8447219,2.2842673,283,29,1.14,1,627.7060237507386,125.0,dec_2024
735317037881717197,Vaugirard,48.8447219,2.2842673,279,21,0.83,1,627.7060237507386,137.0,dec_2024
735334947498784147,Buttes-Montmartre,48.89648,2.33803,84,8,0.39,3,3919.638831623783,130.0,dec_2024
735347801085415135,Vaugirard,48.84899,2.28827,362,24,0.92,3,494.3874365790975,220.0,dec_2024
735353911068510264,Vaugirard,48.85151,2.29167,350,0,,3,480.6651250531502,150.0,dec_2024
735356537150723764,Buttes-Chaumont,48.88749,2.37417,155,18,0.76,4,3958.5725206520106,105.0,dec_2024
735384216679591594,Reuilly,48.83323609998759,2.411957138513941,295,152,5.91,3,1713.5267202812963,75.0,dec_2024
735387971398272351,Batignolles-Monceau,48.88585,2.3243,158,62,2.37,2,2509.3330779770004,95.0,dec_2024
735394695989417120,Louvre,48.8625,2.3423,338,33,1.31,3,512.145557441936,205.0,dec_2024
735422138318810031,Buttes-Montmartre,48.8832306,2.3363468,84,12,0.46,4,2511.6933187366258,230.0,dec_2024
735560021334349919,Batignolles-Monceau,48.89549,2.3219,361,33,1.3,2,3083.884069791753,95.0,dec_2024
735572900895526489,Vaugirard,48.832777286651606,2.290133759379387,262,71,2.73,2,1744.5530776321923,140.0,dec_2024
735911807836066094,Buttes-Montmartre,48.88858,2.35004,327,58,2.3,3,3464.000310428637,180.0,dec_2024
735957503382296080,Buttes-Montmartre,48.8962133,2.3449823,338,17,1.42,4,4087.7622400242703,130.0,dec_2024
730959018962975772,Passy,48.86585,2.28871,345,47,1.82,1,629.6026023956193,425.0,dec_2024
731043403827044352,Buttes-Montmartre,48.885252159496105,2.3347896306884586,154,43,1.66,2,2669.9988266077994,140.0,dec_2024
731496196432197753,Buttes-Chaumont,48.87648,2.40116,178,15,0.64,2,4081.3406649161893,195.0,dec_2024
731505357993605883,Bourse,48.8661,2.35188,337,61,2.39,1,1106.6439108559161,450.0,dec_2024
731570159400385684,Élysée,48.87595,2.31057,290,58,2.23,3,1356.6487998098341,149.0,dec_2024
731679014910799981,Passy,48.8716666,2.2904564,337,41,1.58,2,1106.3953200718722,160.0,dec_2024
731685300782433581,Opéra,48.87956,2.33659,338,11,0.42,1,2148.0507881828844,198.0,dec_2024
731736857752254277,Popincourt,48.86486,2.37532,48,18,0.74,3,1838.2700702908103,275.0,dec_2024
731741161769400090,Entrepôt,48.88306,2.36162,352,31,1.18,3,3123.1975942138765,150.0,dec_2024
731801898205752650,Opéra,48.8778254,2.3475949,74,23,0.88,2,2258.486060149197,102.0,dec_2024
732258320555352184,Panthéon,48.84461,2.35294,294,60,2.3,3,680.086433439449,130.0,dec_2024
732365373665620519,Batignolles-Monceau,48.8930692,2.3194938,121,132,5.39,2,2978.749625561554,200.0,dec_2024
732414244702430238,Entrepôt,48.88340437025452,2.3506271143421955,212,44,1.72,2,2915.06474177847,359.0,dec_2024
732420800060518196,Popincourt,48.85345,2.37227,335,43,1.65,2,899.1819549481446,219.0,dec_2024
732438559316139822,Élysée,48.88033103103936,2.3266751160195884,256,11,0.52,3,1950.0041848421026,140.0,dec_2024
732689971130640111,Vaugirard,48.83315181844647,2.308667153120041,265,146,7.35,1,2793.777371631241,83.0,dec_2024
732948201949429420,Gobelins,48.824571220989306,2.342125279037572,103,24,1.02,4,2829.680769298141,150.0,dec_2024
733104611974481298,Buttes-Montmartre,48.89143725925548,2.3470889264587447,178,3,0.11,2,3669.929737206104,130.0,dec_2024
733242901391354247,Ménilmontant,48.8683311,2.3976957,29,48,1.88,4,3317.172696955164,90.0,dec_2024
733379982207915230,Temple,48.8587352,2.3653356,267,20,0.79,3,863.7577094549364,190.0,dec_2024
733800340736103902,Bourse,48.868476,2.3535672,310,61,2.35,4,1397.3622156300414,159.0,dec_2024
733803092138692998,Observatoire,48.82547,2.31864,64,6,0.23,5,3704.9471179330985,145.0,dec_2024
733835079438850587,Buttes-Chaumont,48.88597,2.38741,324,38,1.46,3,4297.840225452457,500.0,dec_2024
733868522784068880,Ménilmontant,48.85948062087382,2.4021071612062923,363,0,,2,3039.443704990509,200.0,dec_2024
733932873691657023,Buttes-Chaumont,48.89396869999999,2.3814685,364,44,1.69,2,4844.329306703338,98.0,dec_2024
735999051889977125,Buttes-Chaumont,48.89182,2.37617,350,10,1.38,3,4453.8783924780355,130.0,dec_2024
736000981830550525,Buttes-Montmartre,48.88601645900298,2.3362770755905964,159,3,0.26,2,2791.019274959003,150.0,dec_2024
736021991529480633,Panthéon,48.84036,2.3578,323,24,0.95,1,799.366589272247,230.0,dec_2024
736159255940673243,Entrepôt,48.86945527061421,2.3568981015979373,118,27,1.04,3,1597.241415244173,190.0,dec_2024
736638481560333407,Vaugirard,48.85146,2.29187,58,50,1.95,3,495.10814352819676,219.0,dec_2024
736684049726488782,Buttes-Chaumont,48.8777334,2.3944941,258,4,0.17,2,3839.3836923168196,195.0,dec_2024
736692003338033524,Popincourt,48.86339,2.3677,336,27,1.12,1,1401.6592576473302,209.0,dec_2024
736699789483954231,Opéra,48.8788853,2.339989,356,10,0.53,4,2187.4049063737225,139.0,dec_2024
736753236573230475,Buttes-Chaumont,48.8804755,2.3951087,28,26,1.0,2,4101.029432916566,180.0,dec_2024
736838881444294284,Entrepôt,48.8704859,2.3528571,55,86,3.3,3,1591.6751528449493,380.0,dec_2024
736875006155910281,Passy,48.8664567,2.2753847,87,37,1.49,3,1397.577726851593,295.0,dec_2024
737395561693527467,Palais-Bourbon,48.8570462,2.302677,351,20,0.78,1,718.4488859514025,185.0,dec_2024
737419091799996914,Entrepôt,48.86957,2.3546,316,41,1.58,3,1538.234926670614,144.0,dec_2024
